,IT0001233417,IT0005599938,IT0005211237,IT0005610958,FR0010451203,FR0010313833,FR0013176526,FR0000051732,FR0010386334,FR0014008VX5,FR00140006O9,DE000KSAG888,DE000A1DAHH0,DE0006047004,DE0006202005,DE0006095003,DE000A161408,DE000A0TGJ55,DE0005470405,DE000A1PHFF7,DE0005194062,DE000A0WMPJ6,DE0006969603,Total
2024-12-27,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.92,0.49,0.0,0.0,0.51,0.0,5.17
2024-12-26,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.5,0.0,0.0,0.51,0.0,5.27
2024-12-25,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.5,0.0,0.0,0.51,0.0,5.27
2024-12-24,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.5,0.0,0.0,0.51,0.0,5.27
2024-12-23,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.5,0.0,0.0,0.51,0.0,5.27
2024-12-22,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.49,0.0,0.0,0.51,0.0,5.26
2024-12-21,0.0,0.0,0.57,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.49,0.0,0.0,0.51,0.0,5.26
2024-12-20,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.49,0.0,0.0,0.51,0.0,3.4699999999999998
2024-12-19,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.49,0.0,0.0,0.51,0.0,3.4699999999999998
2024-12-18,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.49,0.0,0.0,0.51,0.0,3.4699999999999998
2024-12-17,0.0,0.0,0.57,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.52,0.0,0.0,0.51,0.0,4.36
2024-12-16,0.0,0.0,0.67,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.52,0.0,0.0,0.51,0.0,4.46
2024-12-15,0.0,0.0,0.67,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.52,0.0,0.0,0.51,0.0,4.46
2024-12-14,0.0,0.0,0.67,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.52,0.0,0.0,0.51,0.0,4.46
2024-12-13,0.0,0.0,0.67,0.0,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.52,0.0,0.0,0.51,0.0,4.46
2024-12-12,0.0,0.0,0.67,2.26,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.59,0.0,0.0,0.51,0.0,6.789999999999999
2024-12-11,0.0,0.0,0.67,1.77,0.0,0.0,0.0,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.59,0.0,0.0,0.51,0.0,6.3
2024-12-10,0.0,0.0,0.67,1.63,0.0,0.0,0.0,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.59,0.0,0.0,0.51,0.0,6.3999999999999995
2024-12-09,0.0,0.0,0.67,1.63,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.59,0.0,0.0,0.51,0.0,7.389999999999999
2024-12-08,0.0,0.0,0.67,2.03,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.59,0.0,0.59,0.51,0.0,8.379999999999999
2024-12-07,0.0,0.0,0.67,2.03,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.59,0.0,0.59,0.51,0.0,8.379999999999999
2024-12-06,0.0,0.0,0.67,2.03,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.59,0.52,0.59,0.51,0.0,8.899999999999999
2024-12-05,0.0,0.0,0.67,2.03,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.59,0.52,0.59,0.51,0.0,8.899999999999999
2024-12-04,0.0,0.0,0.67,2.03,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.4,0.52,0.59,0.51,0.0,8.709999999999999
2024-12-03,0.0,0.0,0.79,2.03,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.4,0.52,0.59,0.51,0.0,8.83
2024-12-02,0.0,0.0,0.79,2.03,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.4,0.52,0.59,0.51,0.0,8.83
2024-12-01,0.0,0.0,0.79,2.03,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.4,0.52,0.59,0.51,0.0,8.83
2024-11-30,0.0,0.0,0.79,2.03,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.4,0.52,0.59,0.51,0.0,8.83
2024-11-29,0.0,0.0,0.79,2.03,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.4,0.52,0.59,0.51,0.0,8.83
2024-11-28,0.0,0.0,0.79,2.03,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.4,0.52,0.59,0.51,0.0,8.83
2024-11-27,0.0,0.0,0.8,2.03,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.4,0.52,0.59,0.51,0.0,8.84
2024-11-26,0.0,0.0,0.8,2.03,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.59,0.52,0.59,0.51,0.0,9.03
2024-11-25,0.0,0.0,0.8,2.03,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.59,0.52,0.59,0.51,0.0,9.03
2024-11-24,0.0,0.0,0.8,0.99,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.59,0.52,0.59,0.51,0.0,7.989999999999998
2024-11-23,0.0,0.0,0.8,0.99,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.59,0.52,0.59,0.51,0.0,7.989999999999998
2024-11-22,0.0,0.0,0.8,0.99,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.59,0.52,0.59,0.51,0.0,7.989999999999998
2024-11-21,0.0,0.0,0.8,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.59,0.52,0.59,0.51,0.0,7.0
2024-11-20,0.0,0.0,0.8,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.63,0.52,0.59,0.51,0.0,7.039999999999999
2024-11-19,0.0,0.0,0.8,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.63,0.52,0.59,0.51,0.0,7.039999999999999
2024-11-18,0.0,0.0,0.8,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.63,0.52,0.59,0.51,0.0,7.039999999999999
2024-11-17,0.0,0.0,0.79,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.59,0.52,0.59,0.51,0.0,6.99
2024-11-16,0.0,0.0,0.79,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.59,0.52,0.59,0.51,0.0,6.99
2024-11-15,0.0,0.0,0.79,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.59,0.52,0.59,0.51,0.0,6.99
2024-11-14,0.0,0.0,0.82,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.61,0.52,0.59,0.51,0.0,7.039999999999999
2024-11-13,0.0,0.0,0.82,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.7,0.52,0.59,0.51,0.0,7.129999999999999
2024-11-12,0.0,0.0,0.82,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.7,0.52,0.59,0.51,0.0,7.129999999999999
2024-11-11,0.0,0.0,0.82,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.7,0.52,0.59,0.51,0.0,7.129999999999999
2024-11-10,0.0,0.0,0.82,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.7,0.52,0.59,0.51,0.0,7.129999999999999
2024-11-09,0.0,0.0,0.82,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.7,0.52,0.59,0.51,0.0,7.129999999999999
2024-11-08,0.0,0.0,0.82,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.92,0.7,0.52,0.59,0.51,0.0,7.129999999999999
2024-11-07,0.0,0.0,0.82,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.57,0.92,0.84,0.52,0.59,0.51,0.0,7.84
2024-11-06,0.0,0.0,0.7,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.57,0.92,0.84,0.52,0.59,0.51,0.0,7.719999999999999
2024-11-05,0.0,0.0,0.7,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.57,0.92,0.84,0.52,0.59,0.51,0.0,7.809999999999999
2024-11-04,0.0,0.67,0.7,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.57,0.92,0.84,0.52,0.59,0.51,0.0,8.48
2024-11-03,0.0,0.67,0.7,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.57,0.92,0.84,0.52,0.59,0.51,0.0,8.48
2024-11-02,0.0,0.67,0.7,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.57,0.92,0.84,0.52,0.59,0.51,0.0,8.48
2024-11-01,0.0,0.67,0.7,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.57,0.92,0.84,0.52,0.59,0.51,0.0,8.48
2024-10-31,0.0,0.67,0.7,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.57,0.92,0.84,0.52,0.59,0.51,0.0,8.48
2024-10-30,0.0,0.67,0.7,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.57,0.92,0.99,0.52,0.59,0.51,0.0,8.63
2024-10-29,0.0,0.67,0.7,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.57,0.92,0.99,0.52,0.59,0.51,0.0,8.63
2024-10-28,0.0,0.67,0.7,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.57,0.92,0.99,0.52,0.59,0.51,0.0,8.63
2024-10-27,0.0,0.67,0.7,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.57,0.92,0.99,0.52,0.59,0.51,0.0,8.620000000000001
2024-10-26,0.0,0.67,0.7,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.57,0.92,0.99,0.52,0.59,0.51,0.0,8.620000000000001
2024-10-25,0.0,0.67,0.7,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.57,0.92,0.99,0.52,0.59,0.51,0.0,8.620000000000001
2024-10-24,0.0,0.67,0.7,0.0,0.48,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.57,0.92,0.99,0.52,0.59,0.51,0.0,9.1
2024-10-23,0.0,0.67,0.7,0.0,0.48,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0,0.57,0.92,1.01,0.52,0.59,0.51,0.0,9.12
2024-10-22,0.0,0.67,0.62,0.0,0.48,0.0,0.0,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.57,0.92,1.01,0.52,0.59,0.51,0.0,9.19
2024-10-21,0.0,0.67,0.62,0.0,0.54,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.57,0.92,1.01,0.52,0.59,0.51,0.0,9.489999999999998
2024-10-20,0.0,0.67,0.62,0.0,0.54,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.57,0.92,1.01,0.52,0.59,0.51,0.0,9.489999999999998
2024-10-19,0.0,0.67,0.62,0.0,0.54,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.57,0.92,1.01,0.52,0.59,0.51,0.0,9.489999999999998
2024-10-18,0.0,0.67,0.62,0.0,0.54,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.57,0.92,1.01,0.52,0.59,0.51,0.0,9.489999999999998
2024-10-17,0.0,0.67,0.62,0.0,0.54,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.57,0.92,1.01,0.52,0.59,0.51,0.0,9.489999999999998
2024-10-16,0.0,0.67,0.56,0.0,0.54,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.57,0.92,1.01,0.52,0.59,0.51,0.0,9.43
2024-10-15,0.0,0.67,0.61,0.0,0.54,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.57,0.92,1.01,0.52,0.59,0.51,0.0,9.479999999999999
2024-10-14,0.0,0.67,0.61,0.0,0.54,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.57,0.92,1.01,0.52,0.59,0.47,0.0,9.44
2024-10-13,0.0,0.67,0.61,0.0,1.27,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.57,0.92,2.94,0.52,0.59,0.47,0.0,12.1
2024-10-12,0.0,0.67,0.61,0.0,1.27,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.57,0.92,2.94,0.52,0.59,0.47,0.0,12.1
2024-10-11,0.0,0.67,0.61,0.0,1.27,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.57,0.92,2.94,0.52,0.59,0.47,0.0,12.1
2024-10-10,0.0,0.67,0.54,0.0,1.3,0.0,0.0,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0.69,0.0,0.57,0.92,2.94,0.52,0.59,0.47,0.0,12.059999999999999
