,-077-,5493002N1IVX6KHGYO08,213800B4PLJI84A5MF35,54930030NRYV5EVS2N02,51N7JKSPTG5EBVF38I88,ZKNTRMKPV369G3GYL686,-096-,549300I3U59T2U620T86,549300X6BK8XW1RP4G25,5493007EH2ZGRVN96H04,549300EJ1ZB4YYIOMD56,549300LPS48DJ96NXT15,6BS8JLEICI3VGJ264L55,LO3UDTZUG0RICVPFGQ53,549300DCU7KOL83B3B08,549300ARVD4LVNCUBN81,549300KKLDTNOIW0NU52,549300C4RWHVOOSD9T96,0M6M8M9HXLW8D3AU0N32,TNWE6LERP1CI9IDAZB80,549300RK1FB0VMTPD087,549300LVXYIVJKE13M84,Total,Market_capitalization
2025-05-05,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.63,0.0,0.6,1.29,0.5,0.5,6.35,3430000000.0
2025-05-04,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.63,0.0,0.6,1.29,0.5,0.5,6.35,3430000000.0
2025-05-03,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.63,0.0,0.6,1.29,0.5,0.5,6.35,3430000000.0
2025-05-02,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.63,0.0,0.6,1.29,0.5,0.5,6.35,3430000000.0
2025-05-01,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.63,0.0,0.6,1.29,0.5,0.5,6.35,3430000000.0
2025-04-30,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.63,0.0,0.6,1.29,0.5,0.5,6.35,3430000000.0
2025-04-29,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.63,0.0,0.6,1.29,0.5,0.5,6.35,3430000000.0
2025-04-28,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.63,0.0,0.6,1.29,0.5,0.5,6.35,3430000000.0
2025-04-27,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.63,0.0,0.6,1.29,0.5,0.5,6.35,3430000000.0
2025-04-26,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.63,0.0,0.6,1.29,0.5,0.5,6.35,3430000000.0
2025-04-25,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.63,0.0,0.6,1.29,0.5,0.5,6.35,3430000000.0
2025-04-24,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.63,0.0,0.6,1.29,0.5,0.5,6.35,3430000000.0
2025-04-23,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,2.03,0.0,0.0,0.0,0.63,0.0,0.6,1.29,0.5,0.5,6.35,3430000000.0
2025-04-22,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.63,0.0,0.59,1.29,0.5,0.5,6.2299999999999995,3430000000.0
2025-04-21,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.63,0.0,0.59,1.29,0.5,0.5,6.2299999999999995,3430000000.0
2025-04-20,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.63,0.0,0.59,1.29,0.5,0.5,6.2299999999999995,3430000000.0
2025-04-19,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.63,0.0,0.59,1.29,0.5,0.5,6.2299999999999995,3430000000.0
2025-04-18,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.63,0.0,0.59,1.29,0.5,0.5,6.2299999999999995,3430000000.0
2025-04-17,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,0.0,0.0,0.63,0.0,0.59,1.29,0.5,0.5,6.2299999999999995,3430000000.0
2025-04-16,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.63,0.0,0.59,1.29,0.5,0.5,6.14,3430000000.0
2025-04-15,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.83,0.0,0.0,0.0,0.63,0.0,0.59,1.29,0.5,0.0,5.64,3430000000.0
2025-04-14,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.63,0.0,0.59,1.31,0.5,0.0,5.55,3430000000.0
2025-04-13,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.63,0.0,0.59,1.31,0.5,0.0,5.55,3430000000.0
2025-04-12,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.63,0.0,0.59,1.31,0.5,0.0,5.55,3430000000.0
2025-04-11,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.72,0.0,0.0,0.0,0.63,0.0,0.59,1.31,0.5,0.0,5.55,3430000000.0
2025-04-10,0.0,0.0,0.3,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.63,0.0,0.59,1.29,0.5,0.0,5.449999999999999,3430000000.0
2025-04-09,0.0,0.0,0.3,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.63,0.0,0.59,1.36,0.5,0.0,5.37,3430000000.0
2025-04-08,0.0,0.0,0.3,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.63,0.0,0.59,1.36,0.0,0.0,4.87,3430000000.0
2025-04-07,0.0,0.0,0.3,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.63,0.0,0.59,1.36,0.0,0.0,4.87,3430000000.0
2025-04-06,0.0,0.0,0.3,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.63,0.0,0.59,1.36,0.0,0.0,4.87,3430000000.0
2025-04-05,0.0,0.0,0.3,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.63,0.0,0.59,1.36,0.0,0.0,4.87,3430000000.0
2025-04-04,0.0,0.0,0.3,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,1.52,0.0,0.0,0.0,0.63,0.0,0.59,1.36,0.0,0.0,4.87,3430000000.0
2025-04-03,0.0,0.0,0.3,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,1.44,0.0,0.0,0.0,0.63,0.0,0.59,1.28,0.0,0.0,4.71,3430000000.0
2025-04-02,0.0,0.0,0.3,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.63,0.0,0.59,1.28,0.0,0.0,4.59,3430000000.0
2025-04-01,0.0,0.0,0.3,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.63,0.0,0.59,1.28,0.0,0.0,4.59,3430000000.0
2025-03-31,0.0,0.0,0.3,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.63,0.0,0.59,1.32,0.0,0.0,4.6,3430000000.0
2025-03-30,0.0,0.0,0.3,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.63,0.0,0.59,1.28,0.0,0.0,4.7299999999999995,3430000000.0
2025-03-29,0.0,0.0,0.3,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.63,0.0,0.59,1.28,0.0,0.0,4.7299999999999995,3430000000.0
2025-03-28,0.0,0.0,0.3,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.63,0.0,0.59,1.28,0.0,0.0,4.7299999999999995,3430000000.0
2025-03-27,0.0,0.0,0.3,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.63,0.0,0.59,1.28,0.0,0.0,4.63,3430000000.0
2025-03-26,0.0,0.0,0.3,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,0.0,0.63,0.0,0.69,1.28,0.0,0.0,4.7299999999999995,3430000000.0
2025-03-25,0.0,0.0,0.3,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.71,0.0,0.69,1.28,0.0,0.0,4.72,3430000000.0
2025-03-24,0.0,0.0,0.3,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.71,0.0,0.69,1.28,0.0,0.0,4.72,3430000000.0
2025-03-23,0.0,0.0,0.3,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.71,0.0,0.69,1.28,0.0,0.0,4.72,3430000000.0
2025-03-22,0.0,0.0,0.3,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.71,0.0,0.69,1.28,0.0,0.0,4.72,3430000000.0
2025-03-21,0.0,0.0,0.3,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.71,0.0,0.69,1.28,0.0,0.0,4.72,3430000000.0
2025-03-20,0.0,0.0,0.3,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.71,0.0,0.69,1.28,0.0,0.0,4.72,3430000000.0
2025-03-19,0.0,0.0,0.3,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,1.21,0.0,0.0,0.0,0.71,0.0,0.69,1.28,0.0,0.0,4.72,3430000000.0
2025-03-18,0.0,0.0,0.3,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,1.12,0.0,0.0,0.0,0.71,0.0,0.7,1.28,0.0,0.0,4.590000000000001,3430000000.0
2025-03-17,0.0,0.0,0.3,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,1.05,0.0,0.0,0.0,0.71,0.0,0.7,1.28,0.0,0.0,4.5200000000000005,3430000000.0
2025-03-16,0.0,0.0,0.3,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.71,0.0,0.61,1.31,0.0,0.0,4.3100000000000005,3430000000.0
2025-03-15,0.0,0.0,0.3,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.71,0.0,0.61,1.31,0.0,0.0,4.3100000000000005,3430000000.0
2025-03-14,0.0,0.0,0.3,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.71,0.0,0.61,1.31,0.0,0.0,4.3100000000000005,3430000000.0
2025-03-13,0.0,0.0,0.3,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.71,0.0,0.61,1.31,0.0,0.0,4.3100000000000005,3430000000.0
2025-03-12,0.0,0.0,0.3,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.71,0.0,0.61,1.31,0.0,0.0,4.25,3430000000.0
2025-03-11,0.0,0.0,0.3,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.71,0.0,0.61,1.31,0.0,0.0,4.279999999999999,3430000000.0
2025-03-10,0.0,0.0,0.3,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.71,0.0,0.61,1.31,0.0,0.0,4.279999999999999,3430000000.0
2025-03-09,0.0,0.0,0.3,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.71,0.0,0.61,1.31,0.0,0.0,4.279999999999999,3430000000.0
2025-03-08,0.0,0.0,0.3,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.71,0.0,0.61,1.31,0.0,0.0,4.279999999999999,3430000000.0
2025-03-07,0.0,0.0,0.3,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.84,0.0,0.0,0.0,0.71,0.0,0.61,1.31,0.0,0.0,4.279999999999999,3430000000.0
2025-03-06,0.0,0.0,0.3,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.77,0.0,0.0,0.0,0.71,0.0,0.61,1.31,0.0,0.0,4.21,3430000000.0
2025-03-05,0.0,0.0,0.3,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.61,0.0,0.0,0.0,0.71,0.0,0.61,1.31,0.0,0.0,4.05,3430000000.0
2025-03-04,0.0,0.0,0.5,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.71,0.0,0.61,1.31,0.0,0.0,4.12,3430000000.0
2025-03-03,0.0,0.0,0.5,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.71,0.0,0.61,1.31,0.0,0.0,4.07,3430000000.0
2025-03-02,0.0,0.0,0.5,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.0,0.62,0.0,0.61,1.31,0.0,0.0,3.98,3430000000.0
2025-03-01,0.0,0.0,0.5,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.29,0.0,0.62,0.0,0.61,1.31,0.0,0.0,4.27,3430000000.0
2025-02-28,0.0,0.0,0.5,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.29,0.0,0.62,0.0,0.61,1.31,0.0,0.0,4.27,3430000000.0
2025-02-27,0.0,0.0,0.5,0.0,0.0,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.29,0.0,0.62,0.0,0.61,1.27,0.0,0.0,4.23,3430000000.0
2025-02-26,0.0,0.0,0.5,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.29,0.0,0.62,0.0,0.61,1.27,0.0,0.0,4.21,3430000000.0
2025-02-25,0.0,0.0,0.5,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.29,0.0,0.5,0.0,0.61,1.27,0.0,0.0,4.09,3430000000.0
2025-02-24,0.0,0.0,0.5,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.29,0.0,0.5,0.0,0.61,1.27,0.0,0.0,4.09,3430000000.0
2025-02-23,0.0,0.0,0.5,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.29,0.0,0.5,0.0,0.61,1.27,0.0,0.0,4.23,3430000000.0
2025-02-22,0.0,0.0,0.5,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.29,0.0,0.5,0.0,0.61,1.27,0.0,0.0,4.23,3430000000.0
2025-02-21,0.0,0.0,0.5,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.29,0.0,0.5,0.0,0.61,1.27,0.0,0.0,4.23,3430000000.0
2025-02-20,0.0,0.0,0.5,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.29,0.0,0.5,0.0,0.61,1.27,0.0,0.0,4.23,3430000000.0
2025-02-19,0.0,0.0,0.5,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.29,0.0,0.5,0.0,0.58,1.27,0.0,0.0,4.24,3430000000.0
2025-02-18,0.0,0.0,0.5,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.29,0.0,0.41,0.0,0.6,1.27,0.0,0.0,4.17,3430000000.0
2025-02-17,0.0,0.0,0.5,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.29,0.0,0.41,0.0,0.6,1.27,0.0,0.0,4.17,3430000000.0
2025-02-16,0.0,0.0,0.5,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.29,0.0,0.41,0.0,0.55,1.27,0.0,0.0,4.120000000000001,3430000000.0
2025-02-15,0.0,0.0,0.5,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.29,0.0,0.41,0.0,0.55,1.27,0.0,0.0,4.120000000000001,3430000000.0
2025-02-14,0.0,0.0,0.5,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.29,0.0,0.41,0.0,0.55,1.27,0.0,0.0,4.120000000000001,3430000000.0
2025-02-13,0.0,0.0,0.5,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.29,0.0,0.41,0.0,0.55,1.27,0.0,0.0,4.120000000000001,3430000000.0
2025-02-12,0.0,0.0,0.5,0.0,0.0,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0.57,0.0,0.29,0.0,0.41,0.0,0.55,1.27,0.0,0.0,4.120000000000001,3430000000.0
2025-02-11,0.0,0.0,0.5,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.29,0.0,0.41,0.0,0.55,1.16,0.0,0.0,4.15,3430000000.0
2025-02-10,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.29,0.0,0.54,0.0,0.6,0.93,0.0,0.0,4.25,3430000000.0
2025-02-09,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.29,0.0,0.54,0.0,0.6,0.93,0.0,0.0,4.25,3430000000.0
2025-02-08,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.29,0.0,0.54,0.0,0.6,0.93,0.0,0.0,4.25,3430000000.0
2025-02-07,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.29,0.0,0.54,0.0,0.6,0.93,0.0,0.0,4.25,3430000000.0
2025-02-06,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.29,0.0,0.54,0.82,0.6,0.0,0.0,0.0,4.14,3430000000.0
2025-02-05,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.29,0.0,0.54,0.82,0.6,0.0,0.0,0.0,4.14,3430000000.0
2025-02-04,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.29,0.0,0.54,0.82,0.6,0.0,0.0,0.0,4.14,3430000000.0
2025-02-03,0.0,0.0,0.59,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.29,0.0,0.54,0.82,0.6,0.0,0.0,0.0,4.2299999999999995,3430000000.0
2025-02-02,0.0,0.0,0.59,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.29,0.0,0.54,0.82,0.6,0.0,0.0,0.0,4.27,3430000000.0
2025-02-01,0.0,0.0,0.59,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.29,0.0,0.54,0.82,0.6,0.0,0.0,0.0,4.27,3430000000.0
2025-01-31,0.0,0.0,0.59,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.29,0.0,0.54,0.82,0.6,0.0,0.0,0.0,4.27,3430000000.0
2025-01-30,0.0,0.0,0.59,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.29,0.0,0.54,0.82,0.6,0.0,0.0,0.0,4.27,3430000000.0
2025-01-29,0.0,0.0,0.59,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.29,0.0,0.54,0.82,0.6,0.0,0.0,0.0,4.27,3430000000.0
2025-01-28,0.0,0.0,0.59,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.29,0.0,0.54,0.82,0.6,0.0,0.0,0.0,4.27,3430000000.0
2025-01-27,0.0,0.0,0.59,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.29,0.0,0.54,0.82,0.59,0.0,0.0,0.0,4.26,3430000000.0
2025-01-26,0.0,0.0,0.59,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.29,0.0,0.54,0.82,0.59,0.0,0.0,0.0,4.26,3430000000.0
2025-01-25,0.0,0.0,0.59,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.29,0.0,0.54,0.82,0.59,0.0,0.0,0.0,4.26,3430000000.0
2025-01-24,0.0,0.0,0.59,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.29,0.0,0.54,0.82,0.59,0.0,0.0,0.0,4.26,3430000000.0
2025-01-23,0.0,0.0,0.59,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.93,0.0,0.29,0.0,0.54,0.82,0.59,0.0,0.0,0.0,4.26,3430000000.0
2025-01-22,0.0,0.0,0.59,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.29,0.0,0.54,0.82,0.6,0.0,0.0,0.0,4.2299999999999995,3430000000.0
2025-01-21,0.0,0.0,0.59,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.29,0.0,0.54,0.82,0.6,0.0,0.0,0.0,4.2299999999999995,3430000000.0
2025-01-20,0.0,0.0,0.59,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.89,0.0,0.29,0.0,0.54,0.82,0.51,0.0,0.0,0.0,4.12,3430000000.0
2025-01-19,0.0,0.0,0.59,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.29,0.0,0.54,0.82,0.51,0.0,0.0,0.0,4.21,3430000000.0
2025-01-18,0.0,0.0,0.59,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.29,0.0,0.54,0.82,0.51,0.0,0.0,0.0,4.21,3430000000.0
2025-01-17,0.0,0.0,0.59,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.29,0.0,0.54,0.82,0.51,0.0,0.0,0.0,4.21,3430000000.0
2025-01-16,0.0,0.0,0.59,0.0,0.0,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.29,0.0,0.54,0.82,0.51,0.0,0.0,0.0,4.21,3430000000.0
2025-01-15,0.0,0.0,0.59,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.29,0.0,0.54,0.82,0.51,0.0,0.0,0.0,4.29,3430000000.0
2025-01-14,0.0,0.0,0.59,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.29,0.0,0.54,0.82,0.51,0.0,0.0,0.0,4.29,3430000000.0
2025-01-13,0.0,0.0,0.59,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.29,0.0,0.48,0.82,0.51,0.0,0.0,0.0,4.2299999999999995,3430000000.0
2025-01-12,0.0,0.0,0.59,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.29,0.0,0.48,0.82,0.51,0.0,0.0,0.0,4.2299999999999995,3430000000.0
2025-01-11,0.0,0.0,0.59,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.29,0.0,0.48,0.82,0.51,0.0,0.0,0.0,4.2299999999999995,3430000000.0
2025-01-10,0.0,0.0,0.59,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.29,0.0,0.48,0.82,0.51,0.0,0.0,0.0,4.2299999999999995,3430000000.0
2025-01-09,0.0,0.0,0.59,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.29,0.0,0.48,0.82,0.51,0.0,0.0,0.0,4.2299999999999995,3430000000.0
2025-01-08,0.0,0.0,0.59,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.29,0.0,0.48,0.82,0.51,0.0,0.0,0.0,4.25,3430000000.0
2025-01-07,0.0,0.0,0.59,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.29,0.0,0.48,0.82,0.51,0.0,0.0,0.0,4.239999999999999,3430000000.0
2025-01-06,0.0,0.0,0.59,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.29,0.0,0.48,0.82,0.51,0.0,0.0,0.0,4.25,3430000000.0
2025-01-05,0.0,0.0,0.59,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.29,0.0,0.48,0.82,0.51,0.0,0.0,0.0,4.2299999999999995,3430000000.0
2025-01-04,0.0,0.0,0.59,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.29,0.0,0.48,0.82,0.51,0.0,0.0,0.0,4.2299999999999995,3430000000.0
2025-01-03,0.0,0.0,0.59,0.0,0.0,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.29,0.0,0.48,0.82,0.51,0.0,0.0,0.0,4.2299999999999995,3430000000.0
